Afrika	Африка
Tip 60	Тип 60 (САУ)
Stanovništvo Maroka	Население Марокко
TV Nova	TV Nova (телеканал, Хорватия)
Istočna Armenija	Восточная Армения
Dalia Contreras	Контрерас, Далия
Demolition (album Ryana Adamsa)	Demolition (альбом Райана Адамса)
Bifurkacijski dijagram	Бифуркационная диаграмма
Serdar	Сардар
BRM P261	BRM P261
Maksimilijan Mihelčič	Михелчич, Максимилиян
Diskografija Nicole Scherzinger	Дискография Николь Шерзингер
Ribnica (Ribnica, Slovenija)	Рибница (город, Словения)
Fideikomis	Фидеикомисс (римское право)
Arhitektura Windowsa NT	Архитектура Windows NT
Svojstvo napuhavanja za kontekstno neovisne jezike	Лемма о разрастании для контекстно-свободных языков
Apocynum cannabinum	Кутра коноплёвая
Bornholm (općina)	Борнхольм (коммуна)
NGC 94	NGC 94-1
Galambu jezik	Галамбу
Hakaski jezik	Фуюйско-кыргызский язык
Rat sicilijanske večernje	Война Сицилийской вечерни
Stenolagnija	Фетиш силы
Letovi smrti	Полёты смерти
Yennenga	Йененга
Kirgiska autonomna sovjetska socijalistička republika	Киргизская Автономная Социалистическая Советская Республика (1920—1925)
Danilska kultura	Данильская культура
Sigurnosno-obavještajna agencija	Агентство безопасности и разведки
M90 Stršljen	Стршлен
Wea	Веа (племя)
Registrirani kozaci	Реестровое казачество
Weekends	Weekends
Pandora (vampir)	Пандора (роман)
FK Radnički Sombor	Раднички (футбольный клуб, Сомбор)
Ahmad Sharbini	Шарбини, Ахмад
Joints & Jam	Joints & Jam
Fernand de Montigny	Монтиньи, Фернан де
Awa-Cuaiquer jezik	Ава-пит (язык)
Bilär	Биляр
Pološka kotlina	Полог
Parlamentarna skupština Bosne i Hercegovine	Парламентская Скупщина Боснии и Герцеговины
Marin Skender	Скендер, Марин
Incident u zaljevu Sidre 1981.	Инцидент в заливе Сидра (1981)
Arbi	Арби
Cher (album iz 1987.)	Cher (альбом)
Stanovništvo Kuvajta	Кувейтцы
Kati jezik	Кати
Matija Ban	Бан, Матия
Chaura jezik	Чаура (язык)
She jezik	Шэ (язык)
Musa jezik	Сиави (язык)
Neustrija (marka)	Нейстрийская марка
Dimitrovgrad (Bugarska)	Димитровград (община, Болгария)
Kungurska ledena špilja	Кунгурская пещера
Tipizirani lambda račun	Типизированное лямбда-исчисление
Thug Motivation 103: Hustlerz Ambition	Thug Motivation 103: Hustlerz Ambition
Druck	Друцк
Crihfield Liza Dalby	Дэлби, Лайза Крифилд
Tor (riblji rod)	Торы
Ministarstvo unutarnjih poslova Republike Hrvatske	Министерство внутренних дел Хорватии
Istočni Nijemci	Осси (Восточная Германия)
Dinko Ranjina	Раньина, Динко
Spori procjeđivač	Медленные фильтры
UEFA plaketa	Почётный знак УЕФА
Ruralni egzodus	Кризис села
Kalnik	Калник
Piratske širine	Пиратские широты (роман)
NFL sezona 1994.	НФЛ в сезоне 1994
NFL sezona 1993.	НФЛ в сезоне 1993
NFL sezona 1995.	НФЛ в сезоне 1995
Mitsubishi B5M	Mitsubishi B5M
Sintez Kazan	Синтез (ватерпольный клуб)
Morena	Морена
NFL sezona 1988.	НФЛ в сезоне 1988
NFL sezona 1986.	НФЛ в сезоне 1986
NFL sezona 1990.	НФЛ в сезоне 1990
Taara	Таара
NFL sezona 1984.	НФЛ в сезоне 1984
NFL sezona 1985.	НФЛ в сезоне 1985
Arthur (Nebraska)	Артур (Небраска)
Glasinačka kultura	Гласинацкая культура
Vodikove spektralne linije	Спектральные серии водорода
Europsko prvenstvo u košarci za igrače do 20 godina	Чемпионат Европы по баскетболу (юноши до 20 лет)
Logo jezik	Лого (язык)
Oklaj	Оклай
Pokolj u Voćinu 12. i 13. prosinca 1991.	Резня в Вочине
Franjo Kluz	Клуз, Франьо
Finale UEFA Lige prvaka 2014.	Финал Лиги чемпионов УЕФА 2014
SMS Habsburg	SMS Habsburg
Jules Ancion	Ансьон, Жюль
Norveška ženska bendijska reprezentacija	Женская сборная Норвегии по хоккею с мячом
Rudi Čajavec	Чаявец, Рудольф
Aurora Clavel	Клавель, Аурора
Kraljevske oružane snage Maroka	Сухопутные войска Марокко
Rubina Ali	Али, Рубина
Tonino Picula	Пицула, Тонино
Baldur's Gate: Tales of the Sword Coast	Baldur’s Gate: Tales of the Sword Coast
Franko Simatović	Симатович, Франко
BTR-D	БТР-Д
PM-84 Glauberyt	PM-84 Glauberyt
Kulanapa (jezična porodica)	Помоанские языки
Muzej grada Zagreba	Музей города Загреба
Josip Friščić	Фришчич, Иосип
Potres u Zagrebu 1880.	Загребское землетрясение 1880 года
Hrvatsko narodno kazalište u Osijeku	Хорватский национальный театр (Осиек)
Boren	Бурен (озеро)
Mekteb	Мектеб
SRC Slavija	Славия (стадион)
Tehnički muzej u Zagrebu	Технический музей (Загреб)
Akademija dramske umjetnosti u Zagrebu	Академия драматического искусства (Загреб)
Ranko Ostojić	Остоич, Ранко
Poliščuci	Полещуки
Hrvatski narodni otpor	Хорватское национальное сопротивление
Džinovski	Džinovski
Icpapalol	Ицпапалотль
Davor Božinović	Божинович, Давор
Vinko Žganec	Жганец, Винко
M-84D	M-84D
Zlatko Komadina	Комадина, Златко
Jalta, Jalta	Ялта, Ялта (мюзикл)
Ilićani	Иличани
Sitneši	Ситнеши
Čardačani	Чардачани
Brusnik (Srbac, BiH)	Брусник (Србац)
Miljeno	Мильено
Novi Martinac	Нови-Мартинац
Lilić	Лилич
Razboj Župski	Разбой-Жупски
Vlaknica	Влакница
Sitneši Mali	Ситнеши-Мали
Riječani (Laktaši, BiH)	Рийечани (Лакташи)
Inađol	Инаджол
Povelič	Повелич
Velika (Derventa, BiH)	Велика (Дервента)
Kaoci	Каоци
Gornja Lepenica	Горня-Лепеница
Razboj Lijevče	Разбой-Левчански
Glamočani (Srbac, BiH)	Гламочани (Србац)
Gaj (Srbac, BiH)	Гай (Србац)
Korovi	Корови
Brezovljani (Srbac, BiH)	Брезовляни (Србац)
Gornji Srđevići	Горни-Срджевичи
Nova Ves (BiH)	Нова-Вес
Srbac (selo)	Србац-Село
Šeškovci	Шешковци
Gornji Kladari	Горни-Кладари
Donji Srđevići	Дони-Срджевичи
Mrčevci	Мрчевци
Petoševci	Петошевци
Seferovci (Srbac, BiH)	Сеферовци (Србац)
Nazca linije	Геоглифы Наски
Yik'in Chan K'awiil	Икин-Чан-Кавиль
Dodatak:Popis gothic metal sastava	Проект:Музыка/Списки/Список групп готик-метала
Rusko oružje za masovno uništenje	Стратегические ядерные силы Российской Федерации
Dubrava (kvart)	Дубрава (район Загреба)
Proračunski izdatak	Целевой капитал некоммерческой организации
Velimir Škorpik	Шкорпик, Велимир
Dražen Bošnjaković	Бошнякович, Дражен
Radasłaŭ Astroŭski	Островский, Радослав Казимирович
Mario Delaš	Делаш, Марио
Konotopska bitka	Конотопская битва
Europska prvenstva u dvoranskom hokeju	Чемпионат Европы по индорхоккею
Donja Lepenica	Доня-Лепеница
Prijebljezi	Приеблези
Nožičko	Ножичко
Resavac	Ресавац
Bosanski Kobaš	Кобаш
Bajinci	Баинци (Србац)
Stanići (Derventa, BiH)	Станичи (Дервента)
Slatina (Laktaši, BiH)	Слатина (Лакташи)
Everybody Hates Hugo (Izgubljeni)	Все ненавидят Хьюго
Type 81	Тип 81
Rajčevci	Райчевци
FK Orel	Орёл (футбольный клуб)
Šušnjari (Laktaši, BiH)	Шушняри (Лакташи)
Rakovac (Srbac, BiH)	Раковац (Србац)
Crnaja (Srbac, BiH)	Црная (Србац)
Kukulje (Srbac, BiH)	Кукулье (Србац)
Ćukali	Джукали
Dugo Polje (Srbac, BiH)	Дуго-Поле (Србац)
Stari Martinac	Стари-Мартинац
Stanovništvo Surinama	Население Суринама
Suha destilacija	Сухая перегонка
Srednjovjekovno Armensko Kraljevstvo	Анийское царство
Kostreš	Костреш
Dzidzilelya	Дидилия
Trstenci	Трстенци
Polje (Derventa, BiH)	Поле (Дервента)
Jasaw Chan K'awiil I.	Хасав-Чан-Кавиль I
Krapina (rijeka)	Крапина (река)
Partizanska spomenica 1941.	Партизанская память
Velika Onofrijeva česma	Фонтан Онофрио
Maria Teresa Horta	Орта, Мария Тереза
Zrakoplovstvo NDH	Военно-воздушные силы Независимого государства Хорватия
Corwin	Корвин (Хроники Амбера)
Tiziano Crudeli	Крудели, Тициано
Bitka za vojarne	Битва за казармы
Devet života mačka Fritza	Девять жизней кота Фрица
Prvenstvo Jugoslavije u odbojci	Чемпионат Сербии и Черногории по волейболу среди женщин
Ruski rock	Русский рок
Metodija Andonov Čento	Андонов-Ченто, Методия
Zlatko Mateša	Матеша, Златко
Haustor	Haustor
Leco	Леко (язык)
Etničke grupe Rusije	Национальный состав России
Golubački Grad	Голубацкая крепость
1. HNL 1999./00.	Чемпионат Хорватии по футболу 1999/2000
1. HNL 2001./02.	Чемпионат Хорватии по футболу 2001/2002
1. HNL 2002./03.	Чемпионат Хорватии по футболу 2002/2003
1. HNL 2003./04.	Чемпионат Хорватии по футболу 2003/2004
1. HNL 2004./05.	Чемпионат Хорватии по футболу 2004/2005
Populacija (biologija)	Популяция
Malinska	Малинска
Lužani Bosanski	Лужани-Босански
Irina Kantakouzene	Ирина Кантакузина
Pojezna	Пойезна
Žeravac	Жеравац
Velika Sočanica	Велика-Сочаница
Kuljenovci	Куленовци
Manjača	Маняча (гора)
Policajac manijak 3: Značka tišine	Маньяк-полицейский 3: Знак молчания
Diskoton	Diskoton
Tip 74 samohodni top	Тип 74 (САУ)
Perunov dom	Дом Перкуна
Religija Moldavije	Религия в Молдавии
