Afrika	Африка
Kategori:Busetnader grunnlagde i 1692	Категория:Населённые пункты, основанные в 1692 году
Kategori:Busetnader grunnlagde i 1690	Категория:Населённые пункты, основанные в 1690 году
Kategori:Busetnader grunnlagde i 1689	Категория:Населённые пункты, основанные в 1689 году
Kategori:Busetnader grunnlagde i 1687	Категория:Населённые пункты, основанные в 1687 году
Kategori:Busetnader grunnlagde i 1686	Категория:Населённые пункты, основанные в 1686 году
Kategori:Busetnader grunnlagde i 1685	Категория:Населённые пункты, основанные в 1685 году
Kategori:Busetnader grunnlagde i 1684	Категория:Населённые пункты, основанные в 1684 году
Kategori:Busetnader grunnlagde i 1682	Категория:Населённые пункты, основанные в 1682 году
Kategori:Busetnader grunnlagde i 1681	Категория:Населённые пункты, основанные в 1681 году
Kategori:Busetnader grunnlagde i 1680	Категория:Населённые пункты, основанные в 1680 году
Kategori:Busetnader grunnlagde i 1678	Категория:Населённые пункты, основанные в 1678 году
Kategori:Busetnader grunnlagde i 1677	Категория:Населённые пункты, основанные в 1677 году
Kategori:Busetnader grunnlagde i 1676	Категория:Населённые пункты, основанные в 1676 году
Kategori:Busetnader grunnlagde i 1675	Категория:Населённые пункты, основанные в 1675 году
Kategori:Busetnader grunnlagde i 1673	Категория:Населённые пункты, основанные в 1673 году
Kategori:Busetnader grunnlagde i 1672	Категория:Населённые пункты, основанные в 1672 году
Kategori:Busetnader grunnlagde i 1671	Категория:Населённые пункты, основанные в 1671 году
Kategori:Busetnader grunnlagde i 1670	Категория:Населённые пункты, основанные в 1670 году
Kategori:Busetnader grunnlagde i 1669	Категория:Населённые пункты, основанные в 1669 году
Kategori:Busetnader grunnlagde i 1668	Категория:Населённые пункты, основанные в 1668 году
Kategori:Busetnader grunnlagde i 1667	Категория:Населённые пункты, основанные в 1667 году
Kategori:Busetnader grunnlagde i 1666	Категория:Населённые пункты, основанные в 1666 году
Kategori:Busetnader grunnlagde i 1665	Категория:Населённые пункты, основанные в 1665 году
Kategori:Busetnader grunnlagde i 1663	Категория:Населённые пункты, основанные в 1663 году
Kategori:Busetnader grunnlagde i 1660	Категория:Населённые пункты, основанные в 1660 году
Kategori:Busetnader grunnlagde i 1659	Категория:Населённые пункты, основанные в 1659 году
Kategori:Busetnader grunnlagde i 1657	Категория:Населённые пункты, основанные в 1657 году
Kategori:Busetnader grunnlagde i 1656	Категория:Населённые пункты, основанные в 1656 году
