Afrika	Африка
Lagoa Santa (Goiás)	Лагоа-Санта (Гояс)
Primavera (Pernambuco)	Примавера (Пернамбуку)
Parnamirim (Pernambuco)	Парнамирин (Пернамбуку)
São João (Paraná)	Сан-Жуан (Парана)
Lagoa Grande (Pernambuco)	Лагоа-Гранди (Пернамбуку)
Sulina (Brazila)	Сулина (Бразилия)
Japurá (Paraná)	Жапура (Парана)
Terra Roxa (Paraná)	Терра-Роша (Парана)
Jurema (Pernambuco)	Журема (Пернамбуку)
Solomon Joseph Solomon	Соломон, Соломон Джозеф
Tapejara (Paraná)	Тапежара (Парана)
Ambrose, North Dakota	Амброз (Северная Дакота)
São Miguel das Missões (Rio Grande do Sul)	Сан-Мигел-дас-Мисойнс (муниципалитет)
Khash, Iran	Хаш (Иран)
Konarak, Iran	Конарак (Иран)
Pishin, Iran	Пишин (Иран)
Nikolaï Piliouguine	Пилюгин, Николай Алексеевич
Wilson Greatbatch	Грэйтбатч, Уилсон
Vladimir Popovkin	Поповкин, Владимир Александрович
Chickamaw Beach, Minnesota	Чикамо-Бич (город, Миннесота)
São João do Paraíso (Minas Gerais)	Сан-Жуан-ду-Параизу (Минас-Жерайс)
Cantagalo (Paraná)	Кантагалу (Парана)
Raymond D. Mindlin	Миндлин, Рэймонд
Kekri	Кекри
Fertile, Minnesota	Фертил (город, Миннесота)
Avon, Minnesota	Эйвон (город, Миннесота)
Nossa Senhora das Graças	Носа-Сеньора-дас-Грасас
Ratra vokatry ny tifi-basy	Огнестрельная рана
Vladimir Iermolaïev	Ермолаев, Владимир Григорьевич
Kendujhar	Кендуджхар
Eli Biham	Бихам, Эли
Thierry Breton	Бретон, Тьерри
Serafim Urechean	Урекян, Серафим Александрович
WikkaWiki	WikkaWiki
Vladimir Mikhaïlovitch Miassichtchev	Мясищев, Владимир Михайлович
Sunny Isles Beach, Florida	Санни-Айлс-Бич
Backus, Minnesota	Бакус (город, Миннесота)
Barro Alto (Goiás)	Барру-Алту (Гояс)
Springfield, Florida	Спрингфилд (Флорида)
Butterfield, Minnesota	Баттерфилд (Миннесота)
Rob White	Уайт, Роберт
Robin Cousins	Казинс, Робин
Aliabad-e Katul	Алиабад
Kahnuj	Кехнудж
Shahr-e Babak	Шахре-Бабек
Bardsir	Бардсир
Gomishan	Гюмюшан
Anbarabad	Анбарабад
Hajjiabad, Hormozgan	Хаджиабад
Bandar-e Gaz	Бендер-Гез
Goodview, Minnesota	Гудвью (город, Миннесота)
Freeborn, Minnesota	Фриборн (город, Миннесота)
Dent, Minnesota	Дент (город, Миннесота)
Alden, Minnesota	Олден (город, Миннесота)
Deer Creek, Minnesota	Дир-Крик (город, Миннесота)
Granada, Minnesota	Гранейда (город, Миннесота)
Appleton, Minnesota	Аплтон (город, Миннесота)
Bertha, Minnesota	Берта (город, Миннесота)
Clements, Minnesota	Клементс (город, Миннесота)
Deer River, Minnesota	Дир-Ривер (город, Миннесота)
Courtland, Minnesota	Кортленд (город, Миннесота)
Marshall, Michigan	Маршалл (Мичиган)
Chisago City, Minnesota	Чисаго-Сити (город, Миннесота)
Hermitage, Arkansas	Эрмитидж (Арканзас)
Cerro Azul (Paraná)	Серру-Азул (Парана)
Burtrum, Minnesota	Бертрум (город, Миннесота)
Puryear, Tennessee	Периир
Clarkfield, Minnesota	Кларкфилд (город, Миннесота)
Ashby, Minnesota	Ашби (город, Миннесота)
Gilman, Minnesota	Гилман (город, Миннесота)
Dellwood, Minnesota	Деллвуд (город, Миннесота)
Saint John's	Сент-Джонс (значения)
Jandaíra (Rio Grande do Norte)	Жандаира (Риу-Гранди-ду-Норти)
Grand Meadow, Minnesota	Гранд-Медоу (город, Миннесота)
Genola, Minnesota	Дженола (город, Миннесота)
Brownsville, Minnesota	Браунсвилл (город, Миннесота)
Seppa	Сеппа
Chokio, Minnesota	Шокайо (город, Миннесота)
Good Thunder, Minnesota	Гуд-Тандер (город, Миннесота)
Garrison, Minnesota	Гаррисон (город, Миннесота)
Fisher, Minnesota	Фишер (город, Миннесота)
Frost, Minnesota	Фрост (город, Миннесота)
Emily, Minnesota	Эмили (город, Миннесота)
Elgin, Minnesota	Элджин (город, Миннесота)
Felton, Minnesota	Фелтон (город, Миннесота)
Effie, Minnesota	Эффи (город, Миннесота)
Erhard, Minnesota	Эрхард (город, Миннесота)
Elizabeth, Minnesota	Элизабет (город, Миннесота)
Evansville, Minnesota	Эвансвилл (город, Миннесота)
Fountain, Minnesota	Фаунтин (город, Миннесота)
Edgerton, Minnesota	Эджертон (город, Миннесота)
Erskine, Minnesota	Эрскин (город, Миннесота)
Emmons, Minnesota	Эммонс (город, Миннесота)
Finlayson, Minnesota	Финлейсон (город, Миннесота)
Dennison, Minnesota	Деннисон (город, Миннесота)
Donaldson, Minnesota	Доналдсон (город, Миннесота)
Doran, Minnesota	Доран (город, Миннесота)
Eagle Lake, Minnesota	Игл-Лейк (город, Миннесота)
Delavan, Minnesota	Делаван (город, Миннесота)
Dilworth, Minnesota	Дилуэрт (город, Миннесота)
Denham, Minnesota	Денем (город, Миннесота)
Easton, Minnesota	Истон (город, Миннесота)
Khonsa	Кхонса
Donnelly, Minnesota	Доннелли (город, Миннесота)
Dovray, Minnesota	Довре (город, Миннесота)
Dunnell, Minnesota	Даннелл (город, Миннесота)
Ghent, Minnesota	Гент (город, Миннесота)
Dodge Center, Minnesota	Додж-Сентер (город, Миннесота)
Federal Dam, Minnesota	Федерал-Дам (город, Миннесота)
Elba, Minnesota	Элба (город, Миннесота)
Georgetown, Minnesota	Джорджтаун (город, Миннесота)
Glyndon, Minnesota	Глиндон (город, Миннесота)
Gonvick, Minnesota	Гонвик (город, Миннесота)
Echo, Minnesota	Эко (город, Миннесота)
Graceville, Minnesota	Грейсвилл (город, Миннесота)
Dundee, Minnesota	Данди (город, Миннесота)
Foxhome, Minnesota	Фоксом (город, Миннесота)
Gary, Minnesota	Гэри (город, Миннесота)
Ellendale, Minnesota	Эллендейл (город, Миннесота)
Biscay, Minnesota	Биски (город, Миннесота)
Eagle Bend, Minnesota	Игл-Бенд (город, Миннесота)
Deerwood, Minnesota	Дирвуд (город, Миннесота)
Fort Ripley, Minnesota	Форт-Рипли (город, Миннесота)
Ceylon, Minnesota	Силон (город, Миннесота)
Cuyuna, Minnesota	Кайюна (город, Миннесота)
Riacho de Santana (Rio Grande do Norte)	Риашу-ди-Сантана (Риу-Гранди-ду-Норти)
Aitkin, Minnesota	Эйткин (город, Миннесота)
Bagley, Minnesota	Багли (город, Миннесота)
Correll, Minnesota	Коррелл (город, Миннесота)
Deephaven, Minnesota	Дипхейвен (город, Миннесота)
Campbell, Minnesota	Кэмпбелл (город, Миннесота)
Currie, Minnesota	Карри (город, Миннесота)
Birchwood Village, Minnesota	Берчвуд-Виллидж (город, Миннесота)
Comfrey, Minnesota	Комфри (город, Миннесота)
Brooten, Minnesota	Брутен (город, Миннесота)
Dalton, Minnesota	Долтон (город, Миннесота)
Danube, Minnesota	Даньюб (город, Миннесота)
Brooks, Minnesota	Брукс (город, Миннесота)
Brook Park, Minnesota	Брук-Парк (город, Миннесота)
Dawson, Minnesota	Досон (Миннесота)
Argyle, Minnesota	Аргайл (город, Миннесота)
Bellechester, Minnesota	Белчестер (город, Миннесота)
Babbitt, Minnesota	Баббитт (город, Миннесота)
Cromwell, Minnesota	Кромвелл (город, Миннесота)
Adrian, Minnesota	Эйдриан (город, Миннесота)
Bigfork, Minnesota	Бигфорк (город, Миннесота)
Crosby, Minnesota	Кросби (город, Миннесота)
Bethel, Minnesota	Бетел (город, Миннесота)
Amboy, Minnesota	Амбой (город, Миннесота)
Mahasamund	Махасамунд
Laranjal (Paraná)	Ларанжал (Парана)
Centralia, Kansas	Сентрейлия (Канзас)
Circle Pines, Minnesota	Серкл-Пайнс (город, Миннесота)
Pauri	Паури
Tinsukia	Тинсукия
Charles Chevalier	Шевалье, Шарль Луи
Tehri	Нью-Тихри
Pithoragarh	Питхорагарх
Philip Neame	Ним, Филипп
Bingham Lake, Minnesota	Бингхем-Лейк (город, Миннесота)
Bock, Minnesota	Бок (город, Миннесота)
Coyotepec	Койотепек (Мехико)
George Broussard	Бруссард, Джордж
São José do Divino (Minas Gerais)	Сан-Жозе-ду-Дивину (Минас-Жерайс)
William Hume-Rothery	Юм-Розери, Уильям
Aldrich, Minnesota	Олдрич (город, Миннесота)
Stefano Zacchiroli	Дзаккироли, Стефано
Semion Alekseïev	Алексеев, Семён Михайлович (авиаконструктор)
Fredrik Idestam	Идестам, Фредрик
George Sorocold	Сороколд, Джордж
Salgadinho (Pernambuco)	Салгадинью (Пернамбуку)
Ken Silverman	Сильверман, Кен
Yūko Miyamura	Миямура, Юко
Nathdwara	Натхдвара
Kalpi	Калпи
Itambé (Paraná)	Итамбе (Парана)
Santa Inês (Paraná)	Санта-Инес (Парана)
Nova Aurora (Paraná)	Нова-Аурора (Парана)
Mainpuri	Майнпури
Jaime Melo Jr.	Мело, Жайми (младший)
Diogo de Vasconcelos (Minas Gerais)	Диогу-ди-Васконселус (Минас-Жерайс)
Clearbrook, Minnesota	Клирбрук (город, Миннесота)
Serra Caiada	Серра-Каяда
Washim	Вашим
Nagaur	Нагаур
Bas van de Goor	Ван де Гор, Бас
Jhajjar	Джаджар
Raiganj	Райгандж
Bihar Sharif	Бихаршариф
Roland Moreno	Морено, Ролан
Pombos	Помбус
Barra de São Miguel (Paraíba)	Барра-ди-Сан-Мигел (Параиба)
Ruy Barbosa (Rio Grande do Norte)	Руй-Барбоза (Риу-Гранди-ду-Норти)
Inajá (Pernambuco)	Инажа (Пернамбуку)
Viçosa (Rio Grande do Norte)	Висоза (Риу-Гранди-ду-Норти)
Passagem (Rio Grande do Norte)	Пасажен (Риу-Гранди-ду-Норти)
Gwinner, North Dakota	Гвиннер
Flaxton, North Dakota	Флакстон (Северная Дакота)
Columbus, North Dakota	Колумбус (Северная Дакота)
Tanakpur	Танакпур
Springfield, Michigan	Спрингфилд (Мичиган)
Fereydunshahr	Ферейдуншехр
Iguatu (Paraná)	Игуату (Парана)
Farsan	Фарсан
Wiyot	Вийот (племя)
Diomidis Spinellis	Спинеллис, Диомидис
Manjhanpur	Манджханпур
Comstock, Minnesota	Комсток (город, Миннесота)
Coleraine, Minnesota	Колрейн (город, Миннесота)
Brownsdale, Minnesota	Браунсдейл (город, Миннесота)
Chisholm, Minnesota	Чизолм (Миннесота)
Alpha, Minnesota	Алфа (город, Миннесота)
Elysian, Minnesota	Элизайан (город, Миннесота)
Boyd, Minnesota	Бойд (город, Миннесота)
Clara City, Minnesota	Клара-Сити (город, Миннесота)
Bricelyn, Minnesota	Брайслин (город, Миннесота)
Fosston, Minnesota	Фостон (город, Миннесота)
Callaway, Minnesota	Каллауэй (город, Миннесота)
Cohasset, Minnesota	Кохассет (город, Миннесота)
Bayport, Minnesota	Бейпорт (город, Миннесота)
Conger, Minnesota	Конгер (город, Миннесота)
Beaver Creek, Minnesota	Бивер-Крик (город, Миннесота)
Darfur, Minnesota	Дарфур (город, Миннесота)
Clontarf, Minnesota	Клонтарф (город, Миннесота)
Albany, Minnesota	Олбани (город, Миннесота)
Cobden, Minnesota	Кобден (город, Миннесота)
Altura, Minnesota	Алтура (город, Миннесота)
Bellingham, Minnesota	Беллингхем (город, Миннесота)
Canton, Minnesota	Кантон (город, Миннесота)
Emmett Brown	Эмметт Браун
Padrauna	Падарауна
Sheikhpura	Шейхпура
Rupnagar	Рупнагар
Narnaul	Нарнаул
Supaul	Супаул
Rio do Antônio	Риу-ду-Антониу (Баия)
Tapiraí (Minas Gerais)	Тапираи (Минас-Жерайс)
Barry, Minnesota	Барри (город, Миннесота)
Brownton, Minnesota	Браунтон (город, Миннесота)
Cologne, Minnesota	Колон (город, Миннесота)
Byron, Minnesota	Байрон (город, Миннесота)
Climax, Minnesota	Клаймакс (город, Миннесота)
Arco, Minnesota	Арко (Миннесота)
Buckman, Minnesota	Бакман (город, Миннесота)
Cass Lake, Minnesota	Касс-Лейк (город, Миннесота)
